account_length,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,churn,total_charges,total_calls,total_minutes,charge_per_minute,avg_charge_per_minute,frac_intl_calls,day_minutes_to_charges,eve_minutes_to_charges,night_minutes_to_charges,intl_minutes_to_charges,day_calls_to_minutes,eve_calls_to_minutes,night_calls_to_minutes,intl_calls_to_minutes
121.0,0.0,1.0,21.0,126.3,84.0,21.47,209.6,102.0,17.82,192.5,129.0,8.66,10.6,2.0,2.86,1.0,no,50.81,317.0,539.0,0.09426716141001856,0.09426716141001856,0.006309148264984227,5.882626921285515,11.762065095398428,22.228637413394917,3.7062937062937062,0.665083135391924,0.4866412213740458,0.6701298701298701,0.18867924528301888
133.0,0.0,0.0,0.0,245.8,102.0,41.79,264.7,90.0,22.5,111.7,103.0,5.03,11.2,7.0,3.02,0.0,no,72.33999999999999,302.0,633.4000000000001,0.11420903062835487,0.11420903062835487,0.023178807947019868,5.8817899018904045,11.764444444444443,22.20675944333996,3.7086092715231787,0.4149715215622457,0.34000755572346053,0.9221128021486124,0.625
94.0,0.0,0.0,0.0,190.6,108.0,32.4,152.3,95.0,12.95,144.7,97.0,6.51,7.5,5.0,2.03,1.0,no,53.88999999999999,305.0,495.09999999999997,0.10884669763684103,0.10884669763684103,0.01639344262295082,5.882716049382716,11.760617760617762,22.227342549923193,3.6945812807881775,0.5666316894018888,0.6237688772160209,0.6703524533517623,0.6666666666666666
62.0,0.0,0.0,0.0,245.3,91.0,41.7,122.9,130.0,10.45,228.4,102.0,10.28,8.5,4.0,2.3,4.0,no,64.73,327.0,605.1,0.1069740538753925,0.1069740538753925,0.012232415902140673,5.882494004796163,11.760765550239237,22.217898832684828,3.695652173913044,0.37097431716265794,1.0577705451586656,0.446584938704028,0.47058823529411764
78.0,0.0,0.0,0.0,109.5,105.0,18.62,286.1,90.0,24.32,247.6,113.0,11.14,4.9,9.0,1.32,1.0,no,55.4,317.0,648.1,0.0854806357043666,0.0854806357043666,0.028391167192429023,5.880773361976369,11.763980263157896,22.226211849192097,3.7121212121212124,0.958904109589041,0.3145753233135267,0.45638126009693053,1.8367346938775508
126.0,0.0,1.0,27.0,186.2,78.0,31.65,189.6,83.0,16.12,79.3,139.0,3.57,9.6,3.0,2.59,2.0,no,53.92999999999999,303.0,464.7,0.1160533677641489,0.1160533677641489,0.009900990099009901,5.883096366508688,11.761786600496277,22.212885154061624,3.7065637065637067,0.4189044038668099,0.4377637130801688,1.7528373266078185,0.3125
77.0,0.0,1.0,23.0,209.7,73.0,35.65,183.6,63.0,15.61,205.5,111.0,9.25,7.1,3.0,1.92,2.0,no,62.43,250.0,605.9,0.10303680475325962,0.10303680475325962,0.012,5.88218793828892,11.761691223574632,22.216216216216218,3.6979166666666665,0.3481163567000477,0.3431372549019608,0.5401459854014599,0.4225352112676057
134.0,0.0,1.0,43.0,208.8,130.0,35.5,132.9,104.0,11.3,136.7,107.0,6.15,11.1,4.0,3.0,2.0,no,55.949999999999996,345.0,489.50000000000006,0.11430030643513787,0.11430030643513787,0.011594202898550725,5.881690140845071,11.761061946902654,22.22764227642276,3.6999999999999997,0.6226053639846743,0.782543265613243,0.7827359180687637,0.3603603603603604
127.0,0.0,0.0,0.0,239.8,107.0,40.77,128.9,121.0,10.96,249.9,110.0,11.25,11.3,5.0,3.05,1.0,no,66.03,343.0,629.9,0.1048261628829973,0.1048261628829973,0.014577259475218658,5.881775815550649,11.760948905109489,22.213333333333335,3.704918032786886,0.44620517097581314,0.9387121799844841,0.44017607042817125,0.44247787610619466
99.0,1.0,0.0,0.0,197.2,127.0,33.52,156.0,92.0,13.26,204.1,99.0,9.18,9.9,6.0,2.67,4.0,no,58.63,324.0,567.1999999999999,0.10336741889985897,0.10336741889985897,0.018518518518518517,5.883054892601431,11.764705882352942,22.233115468409586,3.707865168539326,0.6440162271805274,0.5897435897435898,0.4850563449289564,0.6060606060606061
98.0,0.0,0.0,0.0,126.3,102.0,21.47,166.8,85.0,14.18,187.8,135.0,8.45,9.4,2.0,2.54,3.0,no,46.63999999999999,324.0,490.3,0.09512543340811747,0.09512543340811747,0.006172839506172839,5.882626921285515,11.763046544428773,22.22485207100592,3.7007874015748032,0.8076009501187649,0.5095923261390887,0.7188498402555911,0.2127659574468085
163.0,0.0,0.0,0.0,277.7,118.0,47.21,115.3,91.0,9.8,170.3,90.0,7.66,10.4,8.0,2.81,0.0,no,67.48,307.0,573.6999999999999,0.11762245075823603,0.11762245075823603,0.026058631921824105,5.882228341453081,11.765306122448978,22.232375979112273,3.701067615658363,0.42491897731364786,0.7892454466608847,0.5284791544333529,0.7692307692307692
104.0,0.0,1.0,18.0,182.1,66.0,30.96,213.6,65.0,18.16,193.0,108.0,8.69,13.4,9.0,3.62,2.0,no,61.43,248.0,602.1,0.10202624148812489,0.10202624148812489,0.036290322580645164,5.8817829457364335,11.762114537444933,22.20943613348677,3.701657458563536,0.3624382207578254,0.30430711610486894,0.5595854922279793,0.6716417910447761
60.0,0.0,0.0,0.0,207.8,109.0,35.33,123.5,112.0,10.5,291.6,115.0,13.12,5.7,9.0,1.54,0.0,no,60.489999999999995,345.0,628.6000000000001,0.09622971683105311,0.09622971683105311,0.02608695652173913,5.8816869515992085,11.761904761904763,22.225609756097565,3.7012987012987013,0.5245428296438883,0.9068825910931174,0.39437585733882025,1.5789473684210527
70.0,0.0,0.0,0.0,152.8,145.0,25.98,183.6,102.0,15.61,151.8,75.0,6.83,10.5,2.0,2.84,1.0,no,51.260000000000005,324.0,498.7,0.10278724684178867,0.10278724684178867,0.006172839506172839,5.881447267128561,11.761691223574632,22.225475841874086,3.6971830985915495,0.9489528795811517,0.5555555555555556,0.49407114624505927,0.19047619047619047
111.0,0.0,0.0,0.0,146.2,55.0,24.85,261.5,83.0,22.23,163.2,116.0,7.34,8.7,3.0,2.35,3.0,no,56.77,257.0,579.6,0.09794685990338164,0.09794685990338164,0.011673151750972763,5.8832997987927556,11.763382816014396,22.234332425068118,3.7021276595744674,0.3761969904240766,0.3173996175908222,0.7107843137254902,0.3448275862068966
188.0,1.0,1.0,26.0,198.8,115.0,33.8,166.6,67.0,14.16,198.5,118.0,8.93,14.4,3.0,3.89,1.0,yes,60.779999999999994,303.0,578.3,0.10510115856821718,0.10510115856821718,0.009900990099009901,5.881656804733729,11.76553672316384,22.228443449048154,3.7017994858611827,0.5784708249496981,0.40216086434573833,0.5944584382871536,0.20833333333333331
162.0,0.0,1.0,33.0,184.5,139.0,31.37,183.2,78.0,15.57,127.4,106.0,5.73,12.3,6.0,3.32,0.0,no,55.99,329.0,507.40000000000003,0.11034686637761135,0.11034686637761135,0.0182370820668693,5.881415364998406,11.766217084136159,22.233856893542757,3.704819277108434,0.7533875338753387,0.42576419213973804,0.8320251177394035,0.4878048780487805
98.0,0.0,0.0,0.0,288.1,101.0,48.98,137.9,93.0,11.72,206.5,88.0,9.29,3.6,1.0,0.97,0.0,no,70.96,283.0,636.1,0.11155478698317874,0.11155478698317874,0.0035335689045936395,5.8819926500612505,11.766211604095563,22.228202368137783,3.711340206185567,0.3505727178063172,0.6744017403915881,0.4261501210653753,0.2777777777777778
76.0,0.0,0.0,0.0,263.4,147.0,44.78,230.3,69.0,19.58,170.6,101.0,7.68,11.4,5.0,3.08,1.0,yes,75.11999999999999,322.0,675.6999999999999,0.11117359775048098,0.11117359775048098,0.015527950310559006,5.882090218847699,11.76200204290092,22.213541666666668,3.7012987012987013,0.5580865603644647,0.2996092053842814,0.5920281359906213,0.43859649122807015
42.0,0.0,0.0,0.0,155.4,127.0,26.42,164.1,51.0,13.95,157.7,128.0,7.1,9.0,3.0,2.43,0.0,no,49.900000000000006,309.0,486.2,0.10263266145619088,0.10263266145619088,0.009708737864077669,5.881907645722937,11.763440860215054,22.211267605633804,3.7037037037037033,0.8172458172458172,0.3107861060329068,0.8116677235256817,0.3333333333333333
109.0,0.0,1.0,27.0,166.9,85.0,28.37,221.2,92.0,18.8,197.3,97.0,8.88,12.3,4.0,3.32,1.0,yes,59.370000000000005,278.0,597.7,0.09933076794378451,0.09933076794378451,0.014388489208633094,5.882974973563623,11.76595744680851,22.21846846846847,3.704819277108434,0.5092869982025164,0.4159132007233273,0.491637100861632,0.3252032520325203
125.0,0.0,0.0,0.0,182.3,64.0,30.99,139.8,121.0,11.88,171.6,96.0,7.72,11.6,7.0,3.13,2.0,no,53.72,288.0,505.30000000000007,0.1063130813378191,0.1063130813378191,0.024305555555555556,5.882542755727655,11.767676767676768,22.2279792746114,3.7060702875399363,0.3510696653867252,0.86552217453505,0.5594405594405595,0.603448275862069
50.0,0.0,0.0,0.0,131.7,108.0,22.39,216.5,103.0,18.4,196.1,126.0,8.82,11.0,5.0,2.97,1.0,no,52.58,342.0,555.3,0.09468755627588692,0.09468755627588692,0.014619883040935672,5.882090218847699,11.766304347826088,22.233560090702948,3.7037037037037033,0.8200455580865604,0.47575057736720555,0.6425293217746049,0.45454545454545453
85.0,0.0,0.0,0.0,232.1,130.0,39.46,150.7,75.0,12.81,253.9,77.0,11.43,13.0,3.0,3.51,0.0,no,67.21000000000001,285.0,649.6999999999999,0.10344774511312917,0.10344774511312917,0.010526315789473684,5.881905727318804,11.764246682279468,22.21347331583552,3.7037037037037037,0.5601034037052994,0.4976775049767751,0.30326900354470265,0.23076923076923078
105.0,0.0,1.0,40.0,236.5,111.0,40.21,117.0,110.0,9.95,221.1,115.0,9.95,8.1,3.0,2.19,2.0,no,62.3,339.0,582.7,0.10691608031577139,0.10691608031577139,0.008849557522123894,5.88162148719224,11.758793969849247,22.22110552763819,3.6986301369863015,0.4693446088794926,0.9401709401709402,0.5201266395296246,0.3703703703703704
83.0,0.0,0.0,0.0,135.2,76.0,22.98,161.0,98.0,13.69,129.3,105.0,5.82,9.0,6.0,2.43,0.0,no,44.92,285.0,434.5,0.10338319907940162,0.10338319907940162,0.021052631578947368,5.88337684943429,11.760409057706356,22.216494845360824,3.7037037037037033,0.562130177514793,0.6086956521739131,0.8120649651972157,0.6666666666666666
103.0,0.0,0.0,0.0,185.0,117.0,31.45,223.3,94.0,18.98,222.8,91.0,10.03,12.6,2.0,3.4,2.0,no,63.86,304.0,643.7,0.0992077054528507,0.0992077054528507,0.006578947368421052,5.882352941176471,11.765015806111697,22.213359920239284,3.7058823529411766,0.6324324324324324,0.4209583519928347,0.4084380610412926,0.15873015873015872
100.0,0.0,1.0,32.0,125.2,123.0,21.28,230.9,101.0,19.63,192.0,106.0,8.64,12.6,9.0,3.4,3.0,no,52.949999999999996,339.0,560.7,0.09443552701979667,0.09443552701979667,0.02654867256637168,5.883458646616541,11.762608252674479,22.22222222222222,3.7058823529411766,0.9824281150159744,0.43741879601559114,0.5520833333333334,0.7142857142857143
24.0,0.0,0.0,0.0,156.2,104.0,26.55,90.0,101.0,7.65,205.1,116.0,9.23,7.3,5.0,1.97,1.0,no,45.400000000000006,326.0,458.59999999999997,0.09899694723070215,0.09899694723070215,0.015337423312883436,5.883239171374764,11.76470588235294,22.221018418201517,3.7055837563451774,0.6658130601792575,1.1222222222222222,0.5655777669429547,0.684931506849315
73.0,0.0,0.0,0.0,198.3,94.0,33.71,279.3,101.0,23.74,146.2,87.0,6.58,14.8,8.0,4.0,3.0,no,68.03,290.0,638.5999999999999,0.10652990917632323,0.10652990917632323,0.027586206896551724,5.882527439928805,11.764953664700927,22.21884498480243,3.7,0.4740292486132123,0.36161833154314355,0.5950752393980848,0.5405405405405405
86.0,0.0,0.0,0.0,126.3,115.0,21.47,168.8,112.0,14.35,154.6,95.0,6.96,9.8,7.0,2.65,2.0,no,45.43,329.0,459.50000000000006,0.09886833514689879,0.09886833514689879,0.02127659574468085,5.882626921285515,11.763066202090593,22.21264367816092,3.6981132075471703,0.9105304829770389,0.6635071090047393,0.6144890038809832,0.7142857142857142
194.0,0.0,0.0,0.0,54.079,101.0,9.1942,281.1,138.0,23.89,218.5,87.0,9.83,16.6,1.0,4.48,1.0,no,47.3942,327.0,570.2790000000001,0.08310704058890471,0.08310704058890471,0.0030581039755351682,5.881860303234648,11.766429468396819,22.227873855544253,3.705357142857143,1.8676380850237615,0.4909284951974386,0.39816933638443935,0.06024096385542168
64.0,0.0,1.0,40.0,210.0,116.0,35.7,232.7,89.0,19.78,168.8,94.0,7.6,5.9,4.0,1.59,6.0,no,64.67,303.0,617.4,0.1047457078069323,0.1047457078069323,0.013201320132013201,5.88235294117647,11.764408493427704,22.210526315789476,3.710691823899371,0.5523809523809524,0.38246669531585736,0.5568720379146919,0.6779661016949152
120.0,0.0,0.0,0.0,252.0,120.0,42.84,150.2,106.0,12.77,151.8,96.0,6.83,9.6,1.0,2.59,2.0,no,65.03,323.0,563.6,0.1153832505322924,0.1153832505322924,0.0030959752321981426,5.88235294117647,11.761942051683633,22.225475841874086,3.7065637065637067,0.47619047619047616,0.7057256990679095,0.6324110671936758,0.10416666666666667
101.0,0.0,0.0,0.0,124.8,66.0,21.22,257.2,85.0,21.86,193.2,115.0,8.69,13.4,4.0,3.62,0.0,no,55.38999999999999,270.0,588.6,0.09410465511382941,0.09410465511382941,0.014814814814814815,5.8812441093308205,11.765782250686184,22.232451093210585,3.701657458563536,0.5288461538461539,0.33048211508553654,0.5952380952380952,0.29850746268656714
129.0,0.0,1.0,36.0,192.8,103.0,32.78,177.0,83.0,15.05,216.5,118.0,9.74,16.4,5.0,4.43,1.0,no,62.0,309.0,602.6999999999999,0.10287041645926664,0.10287041645926664,0.016181229773462782,5.88163514338011,11.76079734219269,22.227926078028748,3.7020316027088036,0.5342323651452282,0.4689265536723164,0.5450346420323325,0.30487804878048785
110.0,0.0,0.0,0.0,192.6,102.0,32.74,178.9,118.0,15.21,214.6,74.0,9.66,9.4,4.0,2.54,1.0,no,60.15,298.0,595.5,0.10100755667506298,0.10100755667506298,0.013422818791946308,5.882712278558338,11.761998685075607,22.215320910973084,3.7007874015748032,0.529595015576324,0.6595863610955841,0.3448275862068966,0.425531914893617
177.0,0.0,1.0,27.0,230.2,106.0,39.13,196.1,78.0,16.67,215.4,108.0,9.69,10.4,2.0,2.81,1.0,no,68.30000000000001,294.0,652.0999999999999,0.10473853703419723,0.10473853703419723,0.006802721088435374,5.882954255047277,11.763647270545889,22.229102167182663,3.701067615658363,0.4604691572545613,0.3977562468128506,0.5013927576601671,0.1923076923076923
25.0,1.0,0.0,0.0,161.7,99.0,27.49,216.1,89.0,18.37,176.7,115.0,7.95,12.4,6.0,3.35,1.0,no,57.160000000000004,309.0,566.9,0.10082907038278358,0.10082907038278358,0.019417475728155338,5.88213895962168,11.763745236799128,22.22641509433962,3.701492537313433,0.6122448979591837,0.4118463674224896,0.6508205998868138,0.48387096774193544
103.0,0.0,1.0,37.0,153.5,78.0,26.1,241.9,108.0,20.56,244.7,110.0,11.01,10.6,3.0,2.86,1.0,no,60.529999999999994,299.0,650.6999999999999,0.09302289841708929,0.09302289841708929,0.010033444816053512,5.881226053639846,11.765564202334632,22.225249772933697,3.7062937062937062,0.50814332247557,0.4464654816039686,0.4495300367797303,0.2830188679245283
98.0,0.0,0.0,0.0,288.1,101.0,48.98,137.9,93.0,11.72,206.5,88.0,9.29,3.6,1.0,0.97,0.0,no,70.96,283.0,636.1,0.11155478698317874,0.11155478698317874,0.0035335689045936395,5.8819926500612505,11.766211604095563,22.228202368137783,3.711340206185567,0.3505727178063172,0.6744017403915881,0.4261501210653753,0.2777777777777778
97.0,0.0,1.0,28.0,283.1,93.0,48.13,185.4,98.0,15.76,312.8,78.0,14.08,6.1,8.0,1.65,1.0,no,79.62,277.0,787.4,0.10111760223520448,0.10111760223520448,0.02888086642599278,5.881986287138998,11.763959390862945,22.21590909090909,3.696969696969697,0.32850582832921227,0.5285868392664509,0.24936061381074168,1.3114754098360657
90.0,0.0,0.0,0.0,175.9,111.0,29.9,285.2,115.0,24.24,150.8,122.0,6.79,13.0,7.0,3.51,1.0,no,64.44,355.0,624.9000000000001,0.10312049927988476,0.10312049927988476,0.01971830985915493,5.882943143812709,11.765676567656765,22.20913107511046,3.7037037037037037,0.6310403638430927,0.40322580645161293,0.8090185676392573,0.5384615384615384
150.0,0.0,0.0,0.0,126.0,99.0,21.42,238.5,73.0,20.27,285.1,100.0,12.83,10.2,6.0,2.75,3.0,no,57.269999999999996,278.0,659.8000000000001,0.08679903000909366,0.08679903000909366,0.02158273381294964,5.88235294117647,11.766156882091762,22.221356196414654,3.709090909090909,0.7857142857142857,0.3060796645702306,0.350754121360926,0.5882352941176471
89.0,0.0,0.0,0.0,144.2,74.0,24.51,164.7,119.0,14.0,279.2,121.0,12.56,12.1,7.0,3.27,4.0,yes,54.34000000000001,321.0,600.1999999999999,0.09053648783738756,0.09053648783738756,0.021806853582554516,5.883312933496531,11.764285714285714,22.229299363057322,3.7003058103975532,0.5131761442441054,0.7225258044930176,0.4333810888252149,0.578512396694215
43.0,1.0,0.0,0.0,251.5,105.0,42.76,212.8,104.0,18.09,157.8,67.0,7.1,9.3,4.0,2.51,0.0,no,70.46,280.0,631.4,0.11159328476401646,0.11159328476401646,0.014285714285714285,5.8816651075771755,11.763405196241019,22.22535211267606,3.7051792828685266,0.41749502982107356,0.48872180451127817,0.42458808618504434,0.4301075268817204
103.0,0.0,1.0,30.0,254.1,75.0,43.2,200.4,116.0,17.03,185.9,109.0,8.37,6.6,2.0,1.78,2.0,no,70.38000000000001,302.0,647.0,0.10877897990726432,0.10877897990726432,0.006622516556291391,5.881944444444444,11.767469172049324,22.210274790919954,3.7078651685393256,0.29515938606847697,0.5788423153692615,0.5863367401828941,0.30303030303030304
97.0,0.0,1.0,24.0,133.2,135.0,22.64,217.2,58.0,18.46,79.3,79.0,3.57,11.0,3.0,2.97,1.0,no,47.64,275.0,440.7,0.10810074880871341,0.10810074880871341,0.01090909090909091,5.883392226148409,11.765980498374864,22.212885154061624,3.7037037037037033,1.0135135135135136,0.2670349907918969,0.9962168978562421,0.2727272727272727
13.0,0.0,1.0,21.0,310.4,105.0,52.77,208.9,71.0,17.76,260.1,123.0,11.7,12.1,3.0,3.27,3.0,no,85.5,302.0,791.5,0.1080227416298168,0.1080227416298168,0.009933774834437087,5.8821299981049835,11.762387387387387,22.230769230769234,3.7003058103975532,0.3382731958762887,0.33987553853518426,0.47289504036908875,0.24793388429752067
66.0,0.0,1.0,32.0,187.8,117.0,31.93,129.8,90.0,11.03,132.3,113.0,5.95,12.0,3.0,3.24,2.0,no,52.150000000000006,323.0,461.90000000000003,0.11290322580645162,0.11290322580645162,0.009287925696594427,5.881616035076731,11.767905711695377,22.23529411764706,3.7037037037037033,0.6230031948881789,0.6933744221879814,0.8541194255479969,0.25
81.0,0.0,0.0,0.0,145.4,132.0,24.72,129.3,91.0,10.99,186.4,109.0,8.39,5.2,4.0,1.4,1.0,no,45.5,336.0,466.3,0.09757666738151405,0.09757666738151405,0.011904761904761904,5.881877022653722,11.765241128298454,22.216924910607865,3.714285714285715,0.9078404401650618,0.7037896365042536,0.5847639484978541,0.7692307692307692
79.0,0.0,1.0,30.0,124.8,99.0,21.22,207.6,142.0,17.65,175.0,95.0,7.88,4.6,3.0,1.24,1.0,no,47.99,339.0,512.0,0.09373046875,0.09373046875,0.008849557522123894,5.8812441093308205,11.762039660056658,22.20812182741117,3.7096774193548385,0.7932692307692308,0.6840077071290944,0.5428571428571428,0.6521739130434783
138.0,1.0,0.0,0.0,268.4,81.0,45.63,174.4,115.0,14.82,193.5,96.0,8.71,11.6,4.0,3.13,1.0,no,72.28999999999999,296.0,647.9,0.1115758604722951,0.1115758604722951,0.013513513513513514,5.882095112864342,11.767881241565453,22.2158438576349,3.7060702875399363,0.3017883755588674,0.6594036697247706,0.49612403100775193,0.3448275862068966
33.0,0.0,0.0,0.0,159.5,115.0,27.12,195.4,118.0,16.61,102.4,86.0,4.61,7.1,7.0,1.92,1.0,no,50.260000000000005,326.0,464.4,0.10822566752799312,0.10822566752799312,0.02147239263803681,5.8812684365781704,11.763997591812162,22.212581344902386,3.6979166666666665,0.7210031347962382,0.6038894575230297,0.83984375,0.9859154929577465
129.0,0.0,0.0,0.0,137.8,120.0,23.43,225.8,110.0,19.19,145.2,95.0,6.53,10.2,6.0,2.75,1.0,yes,51.900000000000006,331.0,519.0,0.1,0.1,0.01812688821752266,5.8813486982501075,11.766545075560188,22.23583460949464,3.709090909090909,0.8708272859216255,0.48715677590788303,0.6542699724517906,0.5882352941176471
152.0,0.0,0.0,0.0,140.5,92.0,23.89,186.8,96.0,15.88,227.0,89.0,10.22,9.5,5.0,2.57,2.0,no,52.56,282.0,563.8,0.09322454771195461,0.09322454771195461,0.01773049645390071,5.881121808287986,11.763224181360203,22.211350293542072,3.6964980544747084,0.6548042704626335,0.5139186295503212,0.3920704845814978,0.5263157894736842
122.0,0.0,1.0,33.0,270.8,96.0,46.04,220.4,110.0,18.73,169.9,104.0,7.65,11.8,8.0,3.19,4.0,no,75.61,318.0,672.9,0.11236439292614059,0.11236439292614059,0.025157232704402517,5.881841876629019,11.76721836625734,22.209150326797385,3.699059561128527,0.35450516986706054,0.49909255898366606,0.6121247792819305,0.6779661016949152
105.0,0.0,0.0,0.0,140.6,109.0,23.9,178.6,51.0,15.18,217.0,83.0,9.76,6.8,3.0,1.84,2.0,no,50.68,246.0,543.0,0.09333333333333334,0.09333333333333334,0.012195121951219513,5.882845188284519,11.765480895915678,22.23360655737705,3.695652173913043,0.77524893314367,0.2855543113101904,0.3824884792626728,0.4411764705882353
110.0,0.0,0.0,0.0,151.8,106.0,25.81,138.0,126.0,11.73,233.5,112.0,10.51,11.2,8.0,3.02,3.0,no,51.07,352.0,534.5,0.09554724041159962,0.09554724041159962,0.022727272727272728,5.881441301821001,11.76470588235294,22.216936251189345,3.7086092715231787,0.6982872200263505,0.9130434782608695,0.4796573875802998,0.7142857142857143
120.0,0.0,0.0,0.0,252.1,110.0,42.86,226.1,103.0,19.22,155.6,83.0,7.0,13.8,3.0,3.73,1.0,no,72.81,299.0,647.5999999999999,0.11243051266213715,0.11243051266213715,0.010033444816053512,5.881941203919738,11.76378772112383,22.228571428571428,3.699731903485255,0.43633478778262597,0.45555064130915524,0.5334190231362468,0.21739130434782608
65.0,0.0,0.0,0.0,116.8,87.0,19.86,178.9,93.0,15.21,182.4,150.0,8.21,14.1,2.0,3.81,1.0,no,47.09,332.0,492.20000000000005,0.09567249085737504,0.09567249085737504,0.006024096385542169,5.881168177240685,11.761998685075607,22.216808769792934,3.700787401574803,0.7448630136986302,0.5198434879821129,0.8223684210526315,0.14184397163120568
120.0,0.0,0.0,0.0,137.3,100.0,23.34,212.2,129.0,18.04,152.7,92.0,6.87,10.5,2.0,2.84,1.0,no,51.08999999999999,323.0,512.7,0.09964891749561144,0.09964891749561144,0.006191950464396285,5.882604970008569,11.762749445676274,22.22707423580786,3.6971830985915495,0.7283321194464675,0.6079170593779454,0.6024885396201703,0.19047619047619047
113.0,0.0,0.0,0.0,186.0,55.0,31.62,237.4,105.0,20.18,148.1,83.0,6.66,12.2,6.0,3.29,1.0,no,61.74999999999999,249.0,583.7,0.10579064587973272,0.10579064587973272,0.024096385542168676,5.88235294117647,11.764122893954411,22.237237237237235,3.708206686930091,0.2956989247311828,0.44229149115417016,0.5604321404456448,0.49180327868852464
111.0,1.0,0.0,0.0,145.8,106.0,24.79,172.5,143.0,14.66,143.9,123.0,6.48,11.9,4.0,3.21,1.0,no,49.14000000000001,376.0,474.1,0.10364901919426282,0.10364901919426282,0.010638297872340425,5.881403791851554,11.766712141882675,22.20679012345679,3.707165109034268,0.7270233196159122,0.8289855072463768,0.8547602501737317,0.3361344537815126
140.0,0.0,0.0,0.0,160.5,123.0,27.29,185.9,110.0,15.8,150.4,94.0,6.77,10.7,5.0,2.89,1.0,no,52.75,332.0,507.49999999999994,0.1039408866995074,0.1039408866995074,0.015060240963855422,5.881275192378161,11.765822784810126,22.21565731166913,3.702422145328719,0.7663551401869159,0.591715976331361,0.625,0.4672897196261683
140.0,0.0,0.0,0.0,193.1,82.0,32.83,260.3,107.0,22.13,241.3,93.0,10.86,13.3,5.0,3.59,2.0,no,69.41,287.0,708.0,0.09803672316384181,0.09803672316384181,0.017421602787456445,5.881815412732257,11.762313601446001,22.21915285451197,3.7047353760445687,0.4246504401864319,0.4110641567422205,0.38541234977206795,0.37593984962406013
42.0,0.0,0.0,0.0,146.3,84.0,24.87,255.9,113.0,21.75,79.3,117.0,3.57,8.0,12.0,2.16,1.0,no,52.35000000000001,326.0,489.50000000000006,0.10694586312563842,0.10694586312563842,0.03680981595092025,5.88258946521914,11.76551724137931,22.212885154061624,3.7037037037037033,0.5741626794258373,0.441578741695975,1.4754098360655739,1.5
82.0,0.0,0.0,0.0,200.3,96.0,34.05,201.2,102.0,17.1,206.1,60.0,9.27,7.1,1.0,1.92,4.0,no,62.34,259.0,614.7,0.10141532454856027,0.10141532454856027,0.003861003861003861,5.882525697503672,11.766081871345028,22.233009708737864,3.6979166666666665,0.47928107838242634,0.5069582504970179,0.2911208151382824,0.14084507042253522
55.0,0.0,1.0,39.0,139.3,101.0,23.68,178.3,117.0,15.16,246.5,104.0,11.09,8.1,1.0,2.19,3.0,no,52.120000000000005,323.0,572.2,0.09108703250611674,0.09108703250611674,0.0030959752321981426,5.882601351351352,11.761213720316624,22.227231740306582,3.6986301369863015,0.7250538406317301,0.6561974200785193,0.42190669371196754,0.1234567901234568
163.0,0.0,1.0,25.0,219.6,99.0,37.33,210.4,99.0,17.88,242.7,88.0,10.92,13.8,8.0,3.73,2.0,no,69.86,294.0,686.5,0.10176256372906045,0.10176256372906045,0.027210884353741496,5.882668095365657,11.767337807606266,22.225274725274723,3.699731903485255,0.45081967213114754,0.470532319391635,0.36258755665430575,0.5797101449275363
61.0,0.0,0.0,0.0,140.8,126.0,23.94,212.5,115.0,18.06,141.7,79.0,6.38,6.4,5.0,1.73,4.0,yes,50.11,325.0,501.4,0.09994016753091345,0.09994016753091345,0.015384615384615385,5.881370091896408,11.766334440753047,22.21003134796238,3.6994219653179194,0.8948863636363635,0.5411764705882353,0.5575158786167961,0.78125
150.0,0.0,0.0,0.0,169.2,123.0,28.76,216.8,83.0,18.43,179.4,107.0,8.07,12.6,3.0,3.4,1.0,no,58.66,316.0,578.0,0.10148788927335639,0.10148788927335639,0.00949367088607595,5.883171070931849,11.763429191535542,22.230483271375466,3.7058823529411766,0.7269503546099291,0.3828413284132841,0.5964325529542921,0.2380952380952381
118.0,0.0,0.0,0.0,140.4,112.0,23.87,187.1,60.0,15.9,207.9,150.0,9.36,7.9,1.0,2.13,0.0,no,51.260000000000005,323.0,543.3,0.09434934658568012,0.09434934658568012,0.0030959752321981426,5.881860075408462,11.767295597484276,22.211538461538463,3.7089201877934275,0.7977207977207977,0.3206841261357563,0.7215007215007215,0.12658227848101264
106.0,0.0,0.0,0.0,274.4,120.0,46.65,198.6,82.0,16.88,160.8,62.0,7.24,6.0,3.0,1.62,1.0,no,72.39,267.0,639.8,0.11314473272897782,0.11314473272897782,0.011235955056179775,5.882100750267952,11.765402843601896,22.209944751381215,3.7037037037037033,0.4373177842565598,0.41289023162134947,0.38557213930348255,0.5
165.0,0.0,0.0,0.0,207.7,109.0,35.31,164.8,94.0,14.01,79.3,91.0,3.57,7.9,3.0,2.13,0.0,no,55.02,297.0,459.7,0.11968675222971505,0.11968675222971505,0.010101010101010102,5.882186349476068,11.763026409707352,22.212885154061624,3.7089201877934275,0.5247953779489649,0.5703883495145631,1.1475409836065573,0.37974683544303794
